source,target,weight
AIML,ASJL,2
AIML,ASKL,2
AIML,AVFL,2
AIML,AVFR,2
AIML,CEPshVL,1
AIMR,AIAR,8
AIMR,ASGR,5
AIMR,ASJR,2
AIMR,ASKR,2
AIMR,AVBR,1
AIMR,AVFR,2
AIMR,AVHR,1
AIMR,AWBR,1
AIMR,CEPshDL,2
AIMR,CEPshVR,1
AIMR,RMGR,1
AIMR,SIBDL,1
AIMR,SMBDL,1
AIMR,URXR,1
AINL,AFDR,4
AINL,AINR,2
AINL,AUAR,3
AINL,BAGL,4
AINL,CEPshVR,4
AINL,RIBL,2
AINL,RIBR,1
AINR,AFDL,3
AINR,AFDR,2
AINR,ASER,1
AINR,AUAL,3
AINR,BAGL,2
AINR,BAGR,6
AINR,CEPshVL,5
AINR,CEPVL,1
AINR,RIBL,2
AINR,RIBR,2
AIYL,AIZL,11
AIYL,AWAL,2
AIYL,AWBL,1
AIYL,RIAL,4
AIYL,RIBL,4
AIYL,RIR,1
AIYR,AFDR,1
AIYR,AIYL,1
AIYR,AIZL,1
AIYR,AIZR,9
AIYR,AWAR,1
AIYR,RIAR,3
AIYR,RIBR,3
AIYR,RIR,1
AIZL,ADFL,2
AIZL,AIAL,3
AIZL,AIBL,6
AIZL,AIBR,11
AIZL,AIYL,1
AIZL,ASEL,1
AIZL,AVEL,1
AIZL,AVER,4
AIZL,AVHR,1
AIZL,AVKL,1
AIZL,BAGR,1
AIZL,RIAL,8
AIZL,RIAR,1
AIZL,RIML,8
AIZL,RIMR,1
AIZL,SMBDL,11
AIZL,SMBVL,11
AIZL,SMBVR,1
AIZR,AIAR,6
AIZR,AIBL,14
AIZR,AIBR,3
AIZR,ASER,3
AIZR,AVEL,5
AIZR,AVER,1
AIZR,AWAR,1
AIZR,AWBR,1
AIZR,RIAR,8
AIZR,RIMR,8
AIZR,SMBDR,8
AIZR,SMBVR,9
ALA,AVEL,2
ALA,AVER,1
ALA,CANR,1
ALA,CEPshDL,1
ALML,AVBL,1
ALML,BDUL,4
ALML,CEPDL,3
ALML,CEPshDL,1
ALML,CEPVL,3
ALML,PVCL,4
ALML,RIFL,1
ALML,SDQL,2
ALMR,AVDL,3
ALMR,BDUR,7
ALMR,CEPDR,2
ALMR,CEPVR,3
ALMR,PVCL,1
ALMR,PVCR,4
ALMR,RIFR,1
ALMR,SDQR,2
ALNL,AVAR,1
ALNL,SAAVL,5
ALNL,SMBDR,3
ALNR,AVAL,1
ALNR,RIVL,1
ALNR,SAAVR,3
ALNR,SMBDL,2
AQR,ADEL,2
AQR,ADER,1
AQR,AVAL,6
AQR,AVAR,5
AQR,AVBL,2
AQR,AVBR,4
AQR,AVDL,1
AQR,BAGL,2
AQR,BAGR,3
AQR,DVA,1
AQR,PVCL,1
AQR,PVCR,3
AQR,PVPR,1
AQR,RIAL,3
AQR,RIAR,2
AQR,RIR,1
ASEL,AFDL,1
ASEL,AFDR,3
ASEL,AIAL,1
ASEL,AIAR,1
ASEL,AIBL,8
ASEL,AIBR,2
ASEL,AIYL,8
ASEL,AIYR,8
ASEL,AWCL,1
ASER,AFDL,1
ASER,AIAR,4
ASER,AIBL,4
ASER,AIBR,8
ASER,AIYL,6
ASER,AIYR,10
ASER,AIZR,1
ASER,ASEL,1
ASER,AWCR,4
ASGL,AIAL,5
ASGL,AIBL,3
ASGR,AIAR,8
ASGR,AIBR,3
ASHL,ADAL,3
ASHL,ADFL,3
ASHL,AIAL,9
ASHL,AIBL,7
ASHL,AVAL,7
ASHL,AVAR,1
ASHL,AVBL,9
ASHL,AVDL,3
ASHL,AVDR,6
ASHL,AWBL,1
ASHL,RIAL,3
ASHL,RIML,2
ASHR,ADAR,2
ASHR,ADFR,1
ASHR,AIAR,11
ASHR,AIBR,8
ASHR,AVAL,1
ASHR,AVAR,3
ASHR,AVBR,4
ASHR,AVDL,4
ASHR,AVDR,2
ASHR,AVER,1
ASHR,AVJR,1
ASHR,RIAR,1
ASHR,RIMR,1
ASHR,RMGR,1
ASIL,AFDL,1
ASIL,AIAL,3
ASIL,AIBL,1
ASIL,ASGL,1
ASIL,ASKL,1
ASIL,AWCL,3
ASIL,AWCR,5
ASIL,BAGR,1
ASIL,CEPshVL,3
ASIR,AIAR,2
ASIR,AIBR,3
ASIR,AIYR,1
ASIR,ASGR,2
ASIR,ASKR,1
ASIR,AVAR,1
ASIR,AWCL,3
ASIR,AWCR,4
ASIR,BAGL,1
ASIR,CEPshDR,1
ASIR,CEPshVR,4
ASIR,CEPVR,1
ASIR,IL1R,1
ASIR,RIAR,2
ASJL,ASKL,4
ASJL,CEPshVL,1
ASJL,PVQL,10
ASJR,ASKR,1
ASJR,CEPshVR,1
ASJR,PVQR,6
ASKL,ADLL,1
ASKL,AIAL,12
ASKL,AIBL,3
ASKL,AIML,3
ASKR,AIAR,18
ASKR,AIBR,3
ASKR,AIMR,7
ASKR,ASJR,1
AUAL,AVAL,3
AUAL,AVDR,1
AUAL,AVEL,2
AUAL,DVA,1
AUAL,RIAL,5
AUAL,RIBL,5
AUAR,AVAR,4
AUAR,AVDL,1
AUAR,AVER,4
AUAR,RIAR,9
AUAR,RIBR,11
AVFL,AVBR,1
AVFR,AVBL,1
AVFR,AVBR,1
AVFR,AVFL,2
AVHL,ADFR,1
AVHL,AWBR,1
AVHL,PVPR,1
AVHL,RIMR,1
AVHL,RIR,2
AVHL,URXR,2
AVHR,ADFL,4
AVHR,ADLL,1
AVHR,AIAL,1
AVHR,AIZL,1
AVHR,AQR,1
AVHR,ASHL,1
AVHR,AVAL,1
AVHR,DVA,2
AVHR,PVPL,1
AVHR,RIR,4
AVHR,SMBVL,2
AVHR,URXL,3
AVJL,AVBL,1
AVJL,AVBR,1
AVJL,FLPL,1
AVJL,PVCR,3
AVJL,RIS,1
AVJR,AVBL,2
AVJR,AVBR,2
AVJR,AVDR,1
AVJR,AVM,1
AVJR,FLPL,1
AVJR,PVCL,1
AVJR,RIS,3
AVKL,ALNR,1
AVKL,AVEL,1
AVKL,AVER,2
AVKL,RIGR,1
AVKL,RIML,2
AVKL,RIMR,2
AVKL,RMDL,2
AVKL,SAADR,1
AVKL,SAAVR,1
AVKL,SMDDR,1
AVKR,AVER,1
AVKR,PVPL,1
AVKR,RICR,1
AVKR,RIML,2
AVKR,RIMR,3
AVKR,RIVR,1
AVKR,RMDR,1
AVKR,SAADL,1
AVKR,SAAVL,1
AVKR,SMDVL,1
AVKR,SMDVR,1
AVM,ADAL,1
AVM,ADEL,1
AVM,ADER,1
AVM,AVBL,5
AVM,AVBR,5
AVM,AVDL,1
AVM,AVER,1
AVM,AVJL,2
AVM,AVJR,2
AVM,BDUL,2
AVM,PVCL,1
AVM,PVCR,5
AVM,RIS,1
AWAL,ADFL,3
AWAL,ADLL,1
AWAL,AFDL,2
AWAL,AIYL,1
AWAL,AIZL,6
AWAL,ASEL,2
AWAL,ASHL,1
AWAL,AWBL,6
AWAL,AWBR,1
AWAR,ADFR,1
AWAR,AFDR,2
AWAR,AIYR,2
AWAR,AIZR,6
AWAR,ASER,2
AWAR,ASHR,2
AWAR,AVBR,1
AWAR,AWBR,2
AWAR,RIFR,1
AWBL,ADFL,6
AWBL,AIZL,6
AWBL,ASHL,1
AWBL,RIAL,2
AWBL,RIFL,1
AWBL,SMBDL,1
AWBL,SMBVL,1
AWBR,ADFL,1
AWBR,ADFR,10
AWBR,AIYR,1
AWBR,AIZR,9
AWBR,AUAR,1
AWBR,RIAR,1
AWBR,RIGR,3
AWBR,SMBVR,1
AWCL,AIAL,1
AWCL,AIAR,3
AWCL,AIBL,7
AWCL,AIBR,4
AWCL,AIYL,5
AWCL,AIYR,5
AWCL,AIZL,1
AWCL,ASER,1
AWCL,AWCR,9
AWCR,AIAL,4
AWCR,AIAR,5
AWCR,AIBL,5
AWCR,AIBR,6
AWCR,AIYL,3
AWCR,AIYR,4
AWCR,AIZL,1
AWCR,ASER,2
AWCR,ASGR,1
AWCR,ASIL,1
AWCR,AWCL,5
BAGL,AVAR,1
BAGL,AVER,6
BAGL,RIAR,11
BAGL,RIBR,12
BAGL,RIGR,3
BAGR,AIZL,1
BAGR,AVAL,1
BAGR,AVEL,7
BAGR,BAGL,1
BAGR,RIAL,7
BAGR,RIBL,10
BAGR,RIGL,2
BDUL,ADEL,1
BDUL,AVHL,1
BDUL,AVJL,2
BDUL,AVJR,1
BDUL,AVM,1
BDUL,CEPshVL,2
BDUL,RMGL,1
BDUL,SDQL,2
BDUL,URADL,1
BDUR,ADER,2
BDUR,ALMR,3
BDUR,AVBR,1
BDUR,AVDL,1
BDUR,AVFL,1
BDUR,AVJL,1
BDUR,AVM,1
BDUR,CEPshVR,2
BDUR,IL1R,1
BDUR,RMGR,2
BDUR,URADR,1
CEPDL,AVER,4
CEPDL,IL1DL,6
CEPDL,OLLL,4
CEPDL,OLQDL,5
CEPDL,RIBL,1
CEPDL,RICL,2
CEPDL,RICR,3
CEPDL,RIPL,2
CEPDL,RIS,1
CEPDL,RMDDL,1
CEPDL,RMDVL,5
CEPDL,RMHL,1
CEPDL,SIADR,1
CEPDL,URADL,1
CEPDL,URBL,2
CEPDL,URYDL,5
CEPDR,AVEL,4
CEPDR,IL1DR,4
CEPDR,IL1R,1
CEPDR,OLLR,3
CEPDR,OLQDR,6
CEPDR,RIBR,1
CEPDR,RICL,2
CEPDR,RICR,3
CEPDR,RMDVR,1
CEPDR,URADR,2
CEPDR,URYDR,2
CEPVL,AVER,4
CEPVL,IL1VL,3
CEPVL,OLLL,7
CEPVL,OLQVL,5
CEPVL,RIBL,1
CEPVL,RICL,5
CEPVL,RICR,2
CEPVL,RMDDL,5
CEPVL,RMDL,1
CEPVL,RMHL,1
CEPVL,RMHR,3
CEPVL,URAVL,2
CEPVL,URBL,1
CEPVL,URYVL,1
CEPVR,AVEL,5
CEPVR,IL1VR,3
CEPVR,OLLR,5
CEPVR,OLQVR,6
CEPVR,RIBR,1
CEPVR,RICL,2
CEPVR,RICR,5
CEPVR,RIPR,2
CEPVR,RMDDR,2
CEPVR,RMHL,1
CEPVR,RMHR,2
CEPVR,SIAVR,1
CEPVR,URAVR,3
DVA,ADAR,1
DVA,AIZL,4
DVA,AIZR,2
DVA,AQR,4
DVA,AVAL,3
DVA,AVAR,2
DVA,AVBL,1
DVA,AVDR,1
DVA,AVEL,4
DVA,AVER,7
DVA,FLPR,1
DVA,PVCL,1
DVA,PVPR,1
DVA,RIH,1
DVA,RIML,1
DVA,RIR,4
DVA,SDQL,1
DVA,SIAVR,1
DVA,SIBVL,1
DVC,AIBL,3
DVC,AIBR,4
DVC,AVAL,3
DVC,AVAR,7
DVC,AVKR,1
DVC,CEPshDL,1
DVC,CEPshVL,1
DVC,CEPshVR,1
DVC,IL2VR,1
DVC,PVT,2
DVC,RIBL,2
DVC,RIBR,1
DVC,RIGL,2
DVC,RIGR,4
DVC,RMFR,1
DVC,URAVR,1
DVC,URYDR,1
FLPL,AVAL,1
FLPL,AVAR,3
FLPL,AVBL,2
FLPL,AVBR,3
FLPL,AVDL,2
FLPL,AVDR,1
FLPL,AVEL,1
FLPL,AVER,2
FLPL,FLPR,1
FLPL,PVCR,1
FLPL,RIS,1
FLPL,SDQL,1
FLPR,ADEL,1
FLPR,ADER,1
FLPR,AIBL,2
FLPR,AVAL,7
FLPR,AVAR,5
FLPR,AVER,1
FLPR,FLPL,1
FLPR,PVCL,1
IL1DL,BWM-DL01,5
IL1DL,BWM-DL02,3
IL1DL,BWM-DL04,1
IL1DL,PVR,1
IL1DL,RIPL,4
IL1DL,RMDVL,7
IL1DL,RMEL,2
IL1DR,BWM-DR01,4
IL1DR,BWM-DR02,4
IL1DR,RIPR,2
IL1DR,RMDVR,5
IL1DR,RMER,2
IL1L,BWM-DL02,8
IL1L,BWM-DL04,2
IL1L,BWM-VL02,8
IL1L,BWM-VL04,1
IL1L,IL1VL,1
IL1L,RMDDL,4
IL1L,RMDDR,1
IL1L,RMDL,3
IL1L,RMDR,1
IL1L,RMDVL,3
IL1L,RMDVR,2
IL1L,RMGL,1
IL1L,URAVL,1
IL1R,BWM-DR02,8
IL1R,BWM-DR04,1
IL1R,BWM-VR01,1
IL1R,BWM-VR02,8
IL1R,BWM-VR04,1
IL1R,RMDDL,2
IL1R,RMDDR,4
IL1R,RMDR,1
IL1R,RMDVL,2
IL1R,RMDVR,2
IL1R,RMHL,1
IL1VL,BWM-VL01,5
IL1VL,BWM-VL02,1
IL1VL,RIPL,2
IL1VL,RMDDL,5
IL1VL,RMEL,1
IL1VR,BWM-VR01,2
IL1VR,BWM-VR02,1
IL1VR,IL1R,1
IL1VR,RIPR,2
IL1VR,RMDDR,3
IL1VR,RMER,2
IL2DL,CEPshDL,1
IL2DL,IL1DL,3
IL2DL,OLQDL,1
IL2DL,RICR,1
IL2DL,RIH,1
IL2DL,RIPL,9
IL2DL,RMED,2
IL2DL,RMEL,3
IL2DL,RMER,3
IL2DL,RMEV,1
IL2DL,URADL,1
IL2DR,IL1DR,3
IL2DR,OLQDR,1
IL2DR,RIH,2
IL2DR,RIPR,10
IL2DR,RMED,3
IL2DR,RMEL,1
IL2DR,RMER,3
IL2DR,URADR,4
IL2L,ADEL,1
IL2L,IL1L,1
IL2L,OLLL,1
IL2L,OLQDL,4
IL2L,OLQVL,5
IL2L,RIH,7
IL2L,RMDR,2
IL2L,RMEL,1
IL2L,URAVL,1
IL2R,ADER,1
IL2R,IL1R,2
IL2R,OLQDR,5
IL2R,OLQVR,4
IL2R,RIH,6
IL2R,RMDL,3
IL2R,RMEV,1
IL2R,URADR,1
IL2VL,GLRVL,1
IL2VL,IL1VL,2
IL2VL,OLQVL,1
IL2VL,RIAL,1
IL2VL,RIH,1
IL2VL,RIPL,9
IL2VL,RMED,2
IL2VL,RMEL,2
IL2VL,RMER,4
IL2VL,RMEV,2
IL2VL,URAVL,3
IL2VL,URXL,1
IL2VR,GLRVR,2
IL2VR,IL1VR,2
IL2VR,RIAR,1
IL2VR,RIH,2
IL2VR,RIPR,11
IL2VR,RMEL,4
IL2VR,RMER,3
IL2VR,RMEV,2
IL2VR,URAVR,7
OLLL,AVER,21
OLLL,CEPDL,1
OLLL,CEPVL,8
OLLL,IL1L,1
OLLL,IL1VL,1
OLLL,RIBL,12
OLLL,RIS,1
OLLL,RMDDL,7
OLLL,RMDR,1
OLLL,RMDVL,5
OLLL,RMED,1
OLLL,RMEL,3
OLLL,RMEV,1
OLLL,SMDDL,1
OLLL,SMDDR,3
OLLL,SMDVR,5
OLLR,AVEL,19
OLLR,CEPDR,3
OLLR,CEPVR,3
OLLR,IL1DL,1
OLLR,IL1DR,1
OLLR,IL1R,4
OLLR,OLQVR,1
OLLR,RIBR,11
OLLR,RMDDR,6
OLLR,RMDL,1
OLLR,RMDVR,4
OLLR,RMED,1
OLLR,RMER,2
OLLR,SMDDL,4
OLLR,SMDDR,2
OLLR,SMDVL,5
OLQDL,IL2L,2
OLQDL,RICR,1
OLQDL,RMDDR,3
OLQDL,SIBVL,3
OLQDL,SMBDR,1
OLQDR,IL1DR,1
OLQDR,RICL,1
OLQDR,RMDDL,2
OLQDR,RMER,1
OLQDR,SIBVR,2
OLQVL,IL1VL,1
OLQVL,IL2L,2
OLQVL,RICL,1
OLQVL,RMDVR,3
OLQVL,RMEL,1
OLQVL,SIBDL,3
OLQVR,IL2R,2
OLQVR,RICR,1
OLQVR,RMDVL,5
OLQVR,SIBDR,5
PVCL,AVAL,1
PVCL,AVAR,1
PVCL,AVBL,1
PVCL,AVBR,9
PVCL,AVDL,2
PVCL,AVDR,5
PVCL,AVEL,2
PVCL,AVER,1
PVCL,AVJR,1
PVCL,FLPL,1
PVCL,RID,8
PVCL,SIAVL,1
PVCR,AVAL,1
PVCR,AVAR,1
PVCR,AVBL,10
PVCR,AVBR,1
PVCR,AVDL,5
PVCR,AVDR,1
PVCR,AVEL,2
PVCR,AVER,1
PVCR,PVCL,1
PVCR,RIS,1
PVCR,SIBDR,2
PVCR,SIBVL,1
PVCR,SIBVR,1
PVPL,ADAL,1
PVPL,AQR,1
PVPL,AVAL,2
PVPL,AVAR,2
PVPL,AVBL,5
PVPL,AVBR,2
PVPL,DVC,1
PVPL,PVCL,7
PVPL,RID,1
PVPR,AQR,1
PVPR,AVAR,2
PVPR,AVBL,3
PVPR,AVBR,5
PVPR,PVCL,1
PVPR,PVCR,4
PVPR,RIFR,1
PVPR,RIGR,1
PVQL,ADLL,1
PVQL,AIAL,10
PVQL,AIML,1
PVQL,ASHL,3
PVQL,ASKL,6
PVQL,AVFL,1
PVQL,AVFR,2
PVQL,CEPshDL,1
PVQL,RIFL,1
PVQL,RMGL,1
PVQR,ADAR,1
PVQR,ADLR,1
PVQR,AIAR,10
PVQR,AIMR,1
PVQR,ASHR,1
PVQR,ASJR,1
PVQR,ASKR,4
PVQR,AVFL,1
PVQR,AVFR,1
PVR,AVBL,1
PVR,AVJL,2
PVR,BDUR,1
PVR,CEPDL,1
PVR,IL1DL,1
PVR,RIPR,1
PVT,AIBL,2
PVT,AIBR,4
PVT,AVKL,5
PVT,AVKR,3
PVT,AVL,1
PVT,CEPshVL,2
PVT,DVC,4
PVT,OLQVL,1
PVT,RID,1
PVT,RIGL,2
PVT,RIGR,2
PVT,RIR,1
PVT,RMEV,1
PVT,RMFL,5
PVT,RMFR,2
PVT,URAVL,1
RIAL,CEPDL,1
RIAL,CEPVL,1
RIAL,OLQDL,1
RIAL,RIAR,19
RIAL,RIVL,2
RIAL,RIVR,4
RIAL,RMDDL,16
RIAL,RMDDR,14
RIAL,RMDL,9
RIAL,RMDR,13
RIAL,RMDVL,20
RIAL,RMDVR,14
RIAL,RMHL,1
RIAL,SIADL,2
RIAL,SIAVR,4
RIAL,SMDDL,15
RIAL,SMDDR,10
RIAL,SMDVL,8
RIAL,SMDVR,13
RIAR,CEPDR,2
RIAR,CEPVR,2
RIAR,RIAL,21
RIAR,RIVR,3
RIAR,RMDDL,13
RIAR,RMDDR,13
RIAR,RMDL,14
RIAR,RMDR,12
RIAR,RMDVL,12
RIAR,RMDVR,19
RIAR,SIADR,5
RIAR,SIAVL,7
RIAR,SMDDL,14
RIAR,SMDDR,13
RIAR,SMDVL,18
RIAR,SMDVR,13
RIBL,AIBR,1
RIBL,AVAL,1
RIBL,AVEL,4
RIBL,AVER,2
RIBL,BAGL,1
RIBL,BAGR,6
RIBL,DVA,1
RIBL,RIAL,1
RIBL,RIGL,1
RIBL,SMDVR,2
RIBR,AIBL,3
RIBR,AUAR,1
RIBR,AVAR,1
RIBR,AVDL,1
RIBR,AVEL,2
RIBR,AVER,4
RIBR,BAGL,4
RIBR,DVA,1
RIBR,RIAR,3
RIBR,RIMR,1
RIBR,RIS,1
RIBR,SMDVL,1
RICL,ADAL,1
RICL,ADAR,1
RICL,AVAL,8
RICL,AVAR,6
RICL,CEPVR,1
RICL,RIML,1
RICL,RIVR,1
RICL,SAADL,1
RICL,SIBDL,1
RICL,SMBDL,2
RICL,SMDDL,3
RICL,SMDDR,3
RICL,SMDVL,2
RICL,SMDVR,4
RICL,URBR,1
RICR,ADAR,2
RICR,AIBL,3
RICR,AVAL,7
RICR,AVAR,5
RICR,CEPVL,1
RICR,RIMR,1
RICR,RMDR,1
RICR,SMDDL,2
RICR,SMDDR,5
RICR,SMDVL,3
RICR,SMDVR,1
RIFL,ALML,1
RIFL,ASHL,1
RIFL,AVBL,9
RIFL,AVFL,1
RIFL,AVFR,1
RIFL,AVHL,1
RIFL,AVHR,1
RIFL,AVJL,1
RIFL,AVJR,4
RIFL,PVPL,3
RIFL,RIML,4
RIFR,ADAR,2
RIFR,ASHR,2
RIFR,AUAR,1
RIFR,AVBR,8
RIFR,AVJL,1
RIFR,AVJR,1
RIFR,BDUL,1
RIFR,PVPR,3
RIFR,RIMR,3
RIGL,AIBR,2
RIGL,AIZL,5
RIGL,AVEL,4
RIGL,AVER,3
RIGL,AVKR,3
RIGL,BAGL,1
RIGL,BAGR,2
RIGL,DVC,1
RIGL,OLQVL,1
RIGL,RIBL,4
RIGL,RIGR,1
RIGL,RIR,1
RIGL,RIVR,1
RIGL,RMFL,2
RIGL,RMGL,1
RIGL,RMHR,4
RIGL,URYVL,1
RIGR,AIZR,3
RIGR,AVER,3
RIGR,AVKL,3
RIGR,BAGL,2
RIGR,CEPshVR,1
RIGR,OLQVR,2
RIGR,PVT,1
RIGR,RIBR,2
RIGR,RIR,3
RIGR,RMFR,2
RIGR,RMGR,1
RIGR,RMHL,3
RIGR,URXR,1
RIGR,URYVR,1
RIH,AIZL,4
RIH,AIZR,3
RIH,AUAL,1
RIH,AVEL,1
RIH,BAGL,1
RIH,BAGR,1
RIH,CEPDL,2
RIH,CEPDR,3
RIH,CEPshVR,2
RIH,CEPVR,2
RIH,GLRL,2
RIH,GLRR,1
RIH,GLRVL,1
RIH,IL1VR,1
RIH,IL2R,1
RIH,IL2VL,2
RIH,IL2VR,1
RIH,OLQDL,2
RIH,OLQDR,4
RIH,OLQVL,3
RIH,OLQVR,2
RIH,RIAL,10
RIH,RIAR,10
RIH,RIBL,5
RIH,RIBR,3
RIH,RIPL,4
RIH,RIPR,4
RIH,RIR,2
RIH,RMER,2
RIH,RMEV,1
RIH,URADL,2
RIH,URADR,1
RIH,URYVR,1
RIML,ADAL,1
RIML,AIBR,6
RIML,AVAR,1
RIML,AVBL,2
RIML,AVBR,4
RIML,AVDL,1
RIML,AVDR,1
RIML,AVJR,1
RIML,AVKR,1
RIML,BWM-DR04,2
RIML,BWM-DR06,2
RIML,BWM-DR08,1
RIML,BWM-VR04,2
RIML,BWM-VR08,1
RIML,RIBL,3
RIML,RIGL,1
RIML,RIS,1
RIML,RMDL,2
RIML,RMDR,6
RIML,RMFR,3
RIML,SAADL,3
RIML,SAADR,1
RIML,SAAVL,2
RIML,SAAVR,3
RIML,SIADL,2
RIML,SMDDL,5
RIML,SMDDR,2
RIML,SMDVL,2
RIML,SMDVR,3
RIMR,AIBL,9
RIMR,AVAL,1
RIMR,AVBL,5
RIMR,AVBR,2
RIMR,AVEL,1
RIMR,BWM-DL04,1
RIMR,BWM-VL04,3
RIMR,BWM-VL06,1
RIMR,RIBL,2
RIMR,RIBR,4
RIMR,RMDL,6
RIMR,RMDR,3
RIMR,RMFL,2
RIMR,RMFR,1
RIMR,SAADL,2
RIMR,SAAVL,3
RIMR,SAAVR,3
RIMR,SMDDL,3
RIMR,SMDDR,8
RIMR,SMDVL,2
RIMR,SMDVR,5
RIR,ADFL,3
RIR,ADFR,2
RIR,AIYL,2
RIR,AIYR,2
RIR,AIZL,7
RIR,AIZR,7
RIR,AUAR,1
RIR,AVEL,1
RIR,AVER,1
RIR,AVHR,1
RIR,DVA,1
RIR,OLQVR,1
RIR,RIAL,7
RIR,RIAR,5
RIR,RIGL,2
RIR,RIGR,1
RIR,RIH,1
RIR,URXL,7
RIR,URXR,5
RIS,AIBL,1
RIS,AVEL,5
RIS,AVER,7
RIS,AVKL,2
RIS,AVKR,3
RIS,AVL,2
RIS,CEPDL,1
RIS,CEPDR,1
RIS,CEPVL,2
RIS,CEPVR,3
RIS,RIBL,4
RIS,RIBR,3
RIS,RIML,6
RIS,RIMR,7
RIS,RIVL,1
RIS,RMDL,1
RIS,RMDR,6
RIS,SMDDL,2
RIS,SMDDR,2
RIS,SMDVR,1
RIVL,BWM-VR04,1
RIVL,BWM-VR05,4
RIVL,BWM-VR06,3
RIVL,BWM-VR07,4
RIVL,BWM-VR08,2
RIVL,GLRVL,2
RIVL,GLRVR,1
RIVL,RIAL,1
RIVL,RIAR,1
RIVL,RIH,1
RIVL,RMDDR,1
RIVL,RMDL,3
RIVL,RMDVL,1
RIVL,SAADR,3
RIVL,SIAVR,4
RIVL,SMDDR,1
RIVL,SMDVL,1
RIVR,BWM-VL04,1
RIVR,BWM-VL05,3
RIVR,BWM-VL06,2
RIVR,BWM-VL07,2
RIVR,BWM-VL08,1
RIVR,CEPshVL,1
RIVR,GLRVL,1
RIVR,RIAL,3
RIVR,RIAR,2
RIVR,RMDDL,1
RIVR,RMDR,2
RIVR,RMDVR,2
RIVR,SAADL,6
RIVR,SDQR,1
RIVR,SIAVL,3
RIVR,SMDDL,3
RIVR,SMDVR,1
RMDDL,BWM-DL01,1
RMDDL,BWM-DL03,1
