source,target,weight
AVKL,AVL,1
AVKL,PVT,1
AVKL,RIGR,2
AVKL,RIML,2
AVKL,RIMR,3
AVKL,RIS,1
AVKL,RMDL,2
AVKL,RMGR,1
AVKL,SAADL,1
AVKL,SAADR,4
AVKR,AIBL,1
AVKR,AVEL,2
AVKR,AVER,2
AVKR,AVKL,1
AVKR,PVPL,1
AVKR,RIML,3
AVKR,RIMR,2
AVKR,RIS,1
AVKR,RMDL,1
AVKR,RMDR,2
AVKR,RMGL,1
AVKR,SAADL,2
AVKR,SAAVL,1
AVKR,SIADR,1
AVL,RIS,2
AVL,RMER,2
AVM,ADER,1
AVM,AVBL,5
AVM,AVBR,1
AVM,AVDL,3
AVM,AVHL,1
AVM,AVJL,1
AVM,BDUR,1
AVM,PVCR,2
AVM,PVPR,1
AVM,PVR,3
AVM,RIS,2
AWAL,AFDL,2
AWAL,AIAL,3
AWAL,AIYL,1
AWAL,AIZL,8
AWAL,AIZR,1
AWAL,ASEL,1
AWAL,AUAL,1
AWAL,AWBL,6
AWAL,RIBL,1
AWAR,ADFR,1
AWAR,ADLR,2
AWAR,AFDR,3
AWAR,AIAR,1
AWAR,AIYR,1
AWAR,AIZR,4
AWAR,ASER,6
AWAR,AWAL,1
AWAR,AWBR,6
AWBL,ADFL,6
AWBL,AIZL,7
AWBL,ASEL,1
AWBR,ADFR,6
AWBR,AIAR,1
AWBR,AIZR,5
AWBR,ASER,1
AWBR,ASHR,1
AWBR,AVHL,1
AWBR,AVHR,1
AWBR,RIAR,1
AWBR,RIGR,1
AWBR,SMBDR,1
AWBR,SMBVR,1
AWCL,ADLL,1
AWCL,AIAL,1
AWCL,AIAR,3
AWCL,AIBL,7
AWCL,AIBR,6
AWCL,AIYL,6
AWCL,AIYR,8
AWCL,AIZL,1
AWCL,ASIL,1
AWCL,AWCR,12
AWCR,ADLL,1
AWCR,AIAL,5
AWCR,AIAR,6
AWCR,AIBL,6
AWCR,AIBR,5
AWCR,AINR,1
AWCR,AIYL,3
AWCR,AIYR,3
AWCR,AIZL,2
AWCR,AIZR,1
AWCR,ASEL,1
AWCR,ASER,6
AWCR,ASGR,1
AWCR,ASIR,1
AWCR,AWCL,7
BAGL,AINL,1
BAGL,AVER,4
BAGL,RIAR,6
BAGL,RIBR,8
BAGL,RIGR,3
BAGR,AVAL,1
BAGR,AVEL,11
BAGR,RIAL,4
BAGR,RIBL,13
BAGR,RIGL,2
BDUL,ALML,3
BDUL,AVBL,1
BDUL,AVDR,1
BDUL,AVFR,1
BDUL,AVHL,1
BDUL,AVJL,1
BDUL,AVJR,1
BDUL,CEPshDL,1
BDUL,CEPshDR,1
BDUL,PVCL,1
BDUL,RIFL,1
BDUL,SDQL,3
BDUL,SIBVR,1
BDUR,ALMR,1
BDUR,AVDR,1
BDUR,AVJL,2
BDUR,AVM,3
BDUR,CEPshVR,2
BDUR,PVCL,1
BDUR,PVCR,1
BDUR,RIFR,1
BDUR,RMGR,1
BDUR,SMBDL,1
BDUR,URBR,1
CEPDL,AVER,5
CEPDL,IL1DL,3
CEPDL,OLLL,6
CEPDL,OLQDL,5
CEPDL,RIBL,1
CEPDL,RICL,2
CEPDL,RICR,2
CEPDL,RIPL,1
CEPDL,RMDVL,5
CEPDL,RMHL,2
CEPDL,URADL,1
CEPDL,URBL,2
CEPDR,AVAR,1
CEPDR,AVEL,6
CEPDR,IL1DR,2
CEPDR,OLLR,5
CEPDR,OLQDR,4
CEPDR,RIBR,1
CEPDR,RICL,2
CEPDR,RICR,3
CEPDR,RIPR,1
CEPDR,RMDVL,1
CEPDR,RMDVR,5
CEPDR,SIBVR,1
CEPDR,SMBDL,1
CEPDR,URADR,2
CEPDR,URBR,2
CEPDR,URYDR,1
CEPVL,AVER,3
CEPVL,IL1VL,2
CEPVL,OLLL,4
CEPVL,OLQVL,6
CEPVL,RICL,4
CEPVL,RICR,2
CEPVL,RMDDL,4
CEPVL,RMHL,3
CEPVL,RMHR,1
CEPVL,URAVL,3
CEPVL,URYVL,1
CEPVR,ADER,1
CEPVR,AVEL,6
CEPVR,CEPshVR,1
CEPVR,IL1VR,2
CEPVR,OLLR,7
CEPVR,OLQVR,4
CEPVR,PVR,2
CEPVR,RICL,2
CEPVR,RICR,3
CEPVR,RIPR,2
CEPVR,RMDDR,3
CEPVR,RMHL,1
CEPVR,SMBVR,1
CEPVR,URAVR,2
CEPVR,URYVR,1
DVA,ADAL,1
DVA,AIZL,3
DVA,AIZR,2
DVA,AQR,2
DVA,AUAL,1
DVA,AVAR,1
DVA,AVEL,4
DVA,AVER,6
DVA,OLQVL,1
DVA,OLQVR,1
DVA,PVPL,1
DVA,PVPR,1
DVA,RIPL,1
DVA,RIPR,1
DVA,RIR,3
DVA,SIADR,1
DVA,SIBVL,1
DVA,SIBVR,1
DVA,URXL,1
DVA,URYDR,1
DVC,AIBL,3
DVC,AIBR,4
DVC,AVAL,1
DVC,AVAR,3
DVC,AVDR,1
DVC,AVEL,2
DVC,AVKR,1
DVC,CEPshVL,2
DVC,CEPshVR,1
DVC,PVT,1
DVC,RIBL,3
DVC,RIBR,4
DVC,RIGL,6
DVC,RIGR,5
DVC,URXR,1
DVC,URYDR,1
DVC,URYVR,1
FLPL,ADAL,1
FLPL,ADEL,1
FLPL,ADER,2
FLPL,AVAL,3
FLPL,AVAR,3
FLPL,AVDL,3
FLPL,DVA,1
FLPL,FLPR,4
FLPL,PVCL,1
FLPR,ADAL,1
FLPR,AIBR,1
FLPR,AVAL,3
FLPR,AVAR,4
FLPR,AVBR,1
FLPR,AVDL,2
FLPR,FLPL,3
IL1DL,BWM-DL01,3
IL1DL,BWM-DL02,6
IL1DL,BWM-DL04,1
IL1DL,IL1L,1
IL1DL,RIPL,4
IL1DL,RMDVL,4
IL1DL,RMEL,2
IL1DL,URADL,1
IL1DR,BWM-DR01,1
IL1DR,BWM-DR02,2
IL1DR,BWM-DR04,1
IL1DR,RIPR,2
IL1DR,RMDVR,3
IL1L,BWM-DL01,1
IL1L,BWM-DL02,9
IL1L,BWM-VL02,9
IL1L,BWM-VL04,2
IL1L,RMDDL,4
IL1L,RMDDR,2
IL1L,RMDL,3
IL1L,RMDR,1
IL1L,RMDVL,3
IL1L,RMDVR,1
IL1L,URAVL,1
IL1R,BWM-DR02,5
IL1R,BWM-DR04,2
IL1R,BWM-VR02,5
IL1R,IL1DR,1
IL1R,OLLR,1
IL1R,RMDDL,1
IL1R,RMDDR,4
IL1R,RMDVL,1
IL1R,RMDVR,3
IL1R,RMHL,1
IL1R,RMHR,3
IL1R,URAVR,1
IL1VL,BWM-VL01,2
IL1VL,BWM-VL02,3
IL1VL,RIPL,2
IL1VL,RMDDL,4
IL1VL,URAVL,1
IL1VR,BWM-VR01,2
IL1VR,BWM-VR02,3
IL1VR,RIPR,4
IL1VR,RMDDR,5
IL1VR,RMER,2
IL2DL,IL1DL,2
IL2DL,RICL,1
IL2DL,RIH,1
IL2DL,RIPL,8
IL2DL,RMED,1
IL2DL,RMEL,4
IL2DL,RMER,3
IL2DL,URADL,2
IL2DR,GLRDR,1
IL2DR,IL1DR,1
IL2DR,RIH,1
IL2DR,RIPL,1
IL2DR,RIPR,9
IL2DR,RMEL,3
IL2DR,RMER,2
IL2DR,RMEV,1
IL2DR,URADR,4
IL2L,ADEL,1
IL2L,IL1L,1
IL2L,IL2VL,1
IL2L,OLLL,1
IL2L,OLQDL,1
IL2L,OLQVL,3
IL2L,RIH,4
IL2L,RMDR,3
IL2L,URAVL,1
IL2R,OLQDR,4
IL2R,OLQVR,2
IL2R,RIH,5
IL2R,RMDL,2
IL2R,RMHL,1
IL2R,RMHR,1
IL2VL,IL1VL,1
IL2VL,RIAL,1
IL2VL,RIH,1
IL2VL,RIPL,7
IL2VL,RMED,2
IL2VL,RMEL,5
IL2VL,RMER,2
IL2VL,RMEV,3
IL2VL,URAVL,4
IL2VL,URXL,1
IL2VR,BAGL,2
IL2VR,CEPVR,1
IL2VR,RIAR,1
IL2VR,RIH,1
IL2VR,RIPR,4
IL2VR,RMED,1
IL2VR,RMEL,2
IL2VR,RMER,3
IL2VR,RMEV,2
IL2VR,URAVR,2
OLLL,AVER,21
OLLL,CEPDL,4
OLLL,CEPVL,4
OLLL,RIBL,13
OLLL,RMDDL,8
OLLL,RMDR,1
OLLL,RMDVL,8
OLLL,RMEV,1
OLLL,SMDDR,4
OLLL,SMDVL,1
OLLL,SMDVR,3
OLLL,URYVL,1
OLLR,AVEL,18
OLLR,CEPDR,3
OLLR,CEPVR,6
OLLR,RIBR,9
OLLR,RMDDR,5
OLLR,RMDL,1
OLLR,RMDVR,7
OLLR,RMER,1
OLLR,SMDDL,4
OLLR,SMDVL,4
OLQDL,IL2L,2
OLQDL,RICL,1
OLQDL,RICR,1
OLQDL,RMDDR,2
OLQDL,RMED,1
OLQDL,SIBVL,2
OLQDL,URADL,1
OLQDR,IL2R,2
OLQDR,RICL,1
OLQDR,RICR,1
OLQDR,RMDDL,1
OLQDR,SIBVR,1
OLQVL,IL2L,1
OLQVL,RICL,1
OLQVL,RMDVR,3
OLQVL,SIBDL,3
OLQVR,IL2R,2
OLQVR,RICR,1
OLQVR,RMDVL,4
OLQVR,SIBDR,4
PVCL,ADEL,1
PVCL,AVAL,5
PVCL,AVAR,1
PVCL,AVBL,1
PVCL,AVBR,5
PVCL,AVER,1
PVCL,DVA,1
PVCL,RID,1
PVCR,ADAR,1
PVCR,AQR,2
PVCR,AVAL,1
PVCR,AVAR,2
PVCR,AVBL,1
PVCR,AVDL,2
PVCR,AVER,2
PVPL,AQR,3
PVPL,AVAL,3
PVPL,AVAR,2
PVPL,AVBL,3
PVPL,AVBR,2
PVPL,AVFR,1
PVPL,PVCL,3
PVPL,RIGL,1
PVPL,SAADL,1
PVPL,URXL,1
PVPR,AQR,4
PVPR,ASHR,1
PVPR,AVBL,2
PVPR,AVBR,4
PVPR,AVJL,2
PVPR,DVA,1
PVPR,PVCR,5
PVPR,RIS,1
PVPR,SMBDR,1
PVPR,URXR,1
PVQL,AIAL,6
PVQL,AIML,1
PVQL,ASJL,2
PVQL,ASKL,5
PVQL,AVFL,1
PVQL,AWAL,1
PVQR,AIAR,7
PVQR,AIMR,1
PVQR,ASHR,1
PVQR,ASJR,1
PVQR,ASKR,6
PVQR,CEPshVR,2
PVR,AVBL,4
PVR,AVBR,9
PVR,AVJL,5
PVR,CEPVL,1
PVR,IL1DL,1
PVR,IL1DR,2
PVR,IL1VL,2
PVR,IL1VR,2
PVR,RIPL,7
PVR,RIPR,7
PVR,RIVR,1
PVR,SIBVL,1
PVR,URADL,1
PVR,URYVR,1
PVT,AIBL,2
PVT,AIBR,3
PVT,AVKL,9
PVT,AVKR,8
PVT,AVL,2
PVT,DVC,4
PVT,IL1VL,1
PVT,IL2VL,1
PVT,IL2VR,1
PVT,RIGL,2
PVT,RIGR,2
PVT,RIH,1
PVT,SMBDR,1
PVT,URAVL,1
PVT,URAVR,1
PVT,URYVL,1
RIAL,CEPDL,3
RIAL,CEPVL,5
RIAL,RIAR,23
RIAL,RIVL,3
RIAL,RIVR,3
RIAL,RMDDL,15
RIAL,RMDDR,7
RIAL,RMDL,14
RIAL,RMDR,12
RIAL,RMDVL,17
RIAL,RMDVR,11
RIAL,RMHL,1
RIAL,SIADL,5
RIAL,SIADR,2
RIAL,SIAVR,6
RIAL,SMDDL,9
RIAL,SMDDR,13
RIAL,SMDVL,8
RIAL,SMDVR,14
RIAR,CEPDR,3
RIAR,CEPVL,1
RIAR,GLRVL,1
RIAR,RIAL,20
RIAR,RIVR,2
RIAR,RMDDL,10
RIAR,RMDDR,11
RIAR,RMDL,12
RIAR,RMDR,9
RIAR,RMDVL,7
RIAR,RMDVR,16
RIAR,SIADR,6
RIAR,SIAVL,7
RIAR,SMDDL,10
RIAR,SMDDR,5
RIAR,SMDVL,12
RIAR,SMDVR,12
RIBL,AIBR,3
RIBL,AIZL,1
RIBL,AUAL,1
RIBL,AVAL,1
RIBL,AVEL,2
RIBL,AVER,5
RIBL,BAGR,3
RIBL,DVA,1
RIBL,RIAL,2
RIBL,RIS,1
RIBL,RMDR,1
RIBL,SMDDL,1
RIBL,SMDDR,1
RIBL,SMDVR,2
RIBR,AIBL,3
RIBR,AIZR,1
RIBR,AUAR,1
RIBR,AVDL,1
RIBR,AVEL,6
RIBR,AVER,4
RIBR,BAGL,3
RIBR,RIAR,3
RIBR,RMDL,1
RIBR,SMDDL,1
RIBR,SMDVL,2
RIBR,URYDR,1
RIBR,URYVR,1
RICL,AIBR,1
RICL,AVAL,7
RICL,AVAR,3
RICL,BWM-VL04,1
RICL,CEPVL,1
RICL,RIML,1
RICL,RIMR,1
RICL,RMDL,1
RICL,RMDR,1
RICL,RMHL,1
RICL,SIBVR,1
RICL,SMBDR,3
RICL,SMDDR,3
RICR,ADAL,1
RICR,ADAR,1
RICR,AVAL,2
RICR,AVAR,8
RICR,RIML,2
RICR,RIMR,1
RICR,RMHL,1
RICR,RMHR,1
RICR,SAADR,1
RICR,SAAVR,2
RICR,SMDDL,4
RICR,SMDDR,2
RICR,SMDVL,4
RICR,SMDVR,1
RIFL,ADAL,1
RIFL,ALML,1
RIFL,ASHL,2
RIFL,AVBL,10
RIFL,AVHL,2
RIFL,AVJR,2
RIFL,RIML,4
RIFL,SDQL,2
RIFR,ALMR,1
RIFR,AVBR,8
RIFR,AVJL,3
RIFR,AVJR,2
RIFR,PVPR,1
RIFR,RIMR,5
RIGL,AIBR,2
RIGL,AIZL,7
RIGL,AVEL,4
RIGL,AVER,1
RIGL,AVKR,3
RIGL,BAGR,3
RIGL,DVC,1
RIGL,OLQVL,1
RIGL,RIAL,1
RIGL,RIBL,3
RIGL,RIR,1
RIGL,RMGL,3
RIGL,URYDL,1
RIGL,URYVL,2
RIGR,AIBL,1
RIGR,AIZR,3
RIGR,AVER,2
RIGR,AVKL,4
RIGR,BAGL,1
RIGR,OLQVR,1
RIGR,RIBR,1
RIGR,RIML,1
RIGR,RIR,1
RIGR,RMGR,1
RIGR,RMHL,3
RIGR,RMHR,5
RIGR,URYVR,1
RIH,ADFR,1
RIH,AIZL,3
RIH,AIZR,5
RIH,AUAL,2
RIH,BAGL,2
RIH,BAGR,1
RIH,CEPDL,1
RIH,GLRDR,1
RIH,GLRL,1
RIH,GLRVL,1
RIH,GLRVR,1
RIH,IL2DL,1
RIH,IL2DR,1
RIH,IL2L,1
RIH,IL2VL,1
RIH,IL2VR,1
RIH,OLQDL,3
RIH,OLQDR,2
RIH,OLQVL,2
RIH,OLQVR,1
RIH,RIAL,8
RIH,RIAR,10
RIH,RIBL,4
RIH,RIBR,4
RIH,RIPL,7
RIH,RIPR,5
RIH,RIR,1
RIH,URYVR,1
RIML,AIBR,2
RIML,AVBL,1
RIML,AVBR,2
RIML,BWM-DR04,1
RIML,BWM-DR06,1
RIML,BWM-VR04,1
RIML,BWM-VR06,1
RIML,RIBL,2
RIML,RIBR,1
RIML,RIGL,1
RIML,RIVL,1
RIML,RMDL,1
RIML,RMDR,3
RIML,SAAVL,2
RIML,SAAVR,3
RIML,SMDDL,4
RIML,SMDDR,3
RIML,SMDVL,5
RIML,SMDVR,1
RIMR,AIBL,3
RIMR,AVAL,1
RIMR,AVBL,4
RIMR,AVBR,1
RIMR,BWM-DL04,1
RIMR,BWM-DL06,2
RIMR,RIBL,4
RIMR,RIBR,4
RIMR,RMDL,4
RIMR,RMDR,3
RIMR,RMEV,1
RIMR,SAADL,3
RIMR,SAADR,1
RIMR,SAAVL,3
RIMR,SAAVR,2
RIMR,SIADL,1
RIMR,SIADR,1
RIMR,SMDDL,1
RIMR,SMDDR,5
RIMR,SMDVL,1
RIMR,SMDVR,5
RIR,AIZL,4
RIR,AIZR,5
RIR,AQR,1
RIR,AUAL,1
RIR,AVER,2
RIR,DVA,3
RIR,RIAL,5
RIR,RIAR,8
RIR,RIGL,1
RIR,RIH,1
RIR,URXL,5
RIR,URXR,5
RIS,AVEL,6
RIS,AVER,6
RIS,AVKL,3
RIS,AVKR,3
RIS,AVL,2
RIS,CEPDL,2
RIS,CEPDR,1
RIS,CEPVL,2
RIS,CEPVR,2
RIS,OLLR,1
RIS,RIBL,2
RIS,RIBR,3
RIS,RIML,3
RIS,RIMR,4
RIS,RMDL,4
RIS,SMDDL,1
RIS,SMDDR,1
RIVL,GLRVR,1
RIVL,RIAL,1
RIVL,RIAR,4
RIVL,RIS,1
RIVL,RMDDR,3
RIVL,RMDVL,1
RIVL,SAADR,4
RIVL,SIAVR,1
RIVL,SMDDL,2
RIVL,SMDDR,1
RIVL,SMDVL,2
RIVR,BWM-VL05,2
RIVR,BWM-VL06,1
RIVR,BWM-VL07,1
RIVR,BWM-VL08,1
RIVR,GLRVL,2
RIVR,RIAL,1
RIVR,RIAR,2
RIVR,RIMR,1
RIVR,RMDDL,1
RIVR,RMDR,1
RIVR,SAADL,3
RIVR,SIAVL,2
RIVR,SMDDL,4
RMDDL,BWM-DR01,5
RMDDL,BWM-DR02,3
