source,target,weight
AINR,AFDL,3
AINR,AFDR,1
AINR,AIBL,1
AINR,ASER,1
AINR,AUAL,1
AINR,AWCL,1
AINR,AWCR,1
AINR,CEPshDL,1
AINR,RID,1
AIYL,ADFL,5
AIYL,AIAL,1
AIYL,AIZL,7
AIYL,AWAL,1
AIYL,AWBL,1
AIYL,RIAL,3
AIYL,RIBL,5
AIYL,RIR,1
AIYR,ADFR,1
AIYR,AIZR,5
AIYR,RIAR,3
AIYR,RIBR,4
AIYR,RIVR,1
AIYR,SIBDR,1
AIZL,AIAL,2
AIZL,AIBR,7
AIZL,ASEL,1
AIZL,AVER,1
AIZL,AWBL,1
AIZL,RIAL,4
AIZL,RIBL,1
AIZL,RIML,7
AIZL,SIBDL,1
AIZL,SMBDL,4
AIZL,SMBVL,4
AIZR,AIBL,5
AIZR,AVEL,2
AIZR,RIAR,3
AIZR,RIMR,4
AIZR,SMBDR,2
AIZR,SMBVR,2
ALA,AVEL,1
ALA,AVER,2
ALA,CEPshVL,1
ALA,CEPshVR,3
ALML,BDUL,1
ALML,CEPDL,1
ALMR,BDUR,1
ALMR,CEPDR,2
ALMR,RIFR,1
ASEL,AIBL,4
ASEL,AIBR,3
ASEL,AIYL,5
ASEL,AIYR,2
ASEL,AWCL,1
ASEL,AWCR,1
ASER,AFDL,1
ASER,AIAL,1
ASER,AIBL,4
ASER,AIBR,3
ASER,AIYL,3
ASER,AIYR,5
ASER,AIZL,1
ASER,AWCR,2
ASGL,AIAL,4
ASGL,AIBL,1
ASGL,AIML,2
ASGR,AIAR,3
ASGR,AIMR,1
ASGR,ASER,1
ASHL,ADFL,1
ASHL,AIAL,5
ASHL,AIBL,5
ASHL,AIZL,1
ASHL,ASKL,1
ASHL,AVAL,1
ASHL,AVBL,1
ASHL,AVDL,1
ASHL,AVJL,1
ASHL,RIFL,1
ASHR,ADAR,2
ASHR,AIAR,2
ASHR,AIBR,2
ASHR,AVBR,1
ASHR,AVDR,1
ASHR,AVJR,1
ASHR,AWAR,1
ASHR,PVQR,1
ASHR,RIAR,2
ASHR,SMBVR,1
ASIL,ADLL,1
ASIL,AWCL,1
ASIR,AWCL,2
ASIR,AWCR,1
ASIR,CEPshDR,1
ASJL,ASKL,1
ASJL,CEPshDL,1
ASJL,CEPshVL,1
ASJL,PVQL,4
ASJL,PVQR,1
ASJR,ASKR,3
ASJR,CEPshVR,1
ASJR,PVQR,5
ASKL,AIAL,7
ASKL,ASJL,1
ASKR,AIAR,4
ASKR,RIFR,1
AUAL,AVAL,1
AUAL,AVEL,2
AUAL,RIAL,2
AUAL,RIBL,3
AUAR,AVAR,1
AUAR,AVER,2
AUAR,RIAR,3
AUAR,RIBR,5
AVHL,ADFR,1
AVHL,ADLR,1
AVHL,ASER,1
AVHL,AWBR,2
AVHL,PVPR,1
AVHR,ADAL,1
AVHR,ADFL,1
AVHR,AIZL,2
AVHR,ASHL,1
AVHR,AVAL,1
AVHR,AVBL,1
AVHR,AWBL,1
AVHR,RIGL,1
AVHR,SMBVL,1
AVJL,ASHR,1
AVJL,AVEL,1
AVJL,AVHL,1
AVJL,PVCR,1
AVJL,RIFR,1
AVJL,SMBVR,1
AVJR,AIYL,1
AVJR,RIFL,1
AVKL,AIBL,1
AVKL,AVEL,1
AVKL,AVER,1
AVKL,AVKR,1
AVKL,RIML,1
AVKL,RIMR,2
AVKL,RMDL,1
AVKL,RMGL,1
AVKL,SAADR,2
AVKL,SAAVL,1
AVKR,AIBR,1
AVKR,AVER,1
AVKR,RIML,3
AVKR,RIMR,2
AVKR,RIVL,1
AVKR,RMDL,1
AVKR,RMDR,1
AVKR,RMGL,1
AVKR,SAADL,1
AVKR,SAADR,1
AVKR,SAAVL,1
AVKR,SAAVR,1
AVL,CEPshVR,1
AVL,RMER,1
AWAL,ADLL,1
AWAL,AIAL,1
AWAL,AIYL,1
AWAL,AIZL,1
AWAL,ASEL,2
AWAL,AWAR,1
AWAL,AWBL,1
AWAL,AWCR,1
AWAR,ADLR,1
AWAR,AIAR,1
AWAR,AIZR,1
AWAR,ASER,2
AWAR,AWBR,4
AWAR,PVQR,1
AWBL,ADFL,2
AWBL,AIAL,1
AWBL,AIZL,2
AWBL,AVHR,1
AWBR,ADFR,1
AWBR,AIAR,1
AWBR,AIZR,2
AWCL,AIAL,2
AWCL,AIBL,3
AWCL,AIBR,3
AWCL,AIYL,3
AWCL,AIYR,2
AWCL,ASEL,3
AWCL,AWCR,2
AWCL,IL1R,1
AWCL,IL2R,1
AWCR,AIAL,1
AWCR,AIAR,4
AWCR,AIBL,1
AWCR,AIBR,3
AWCR,AIYL,4
AWCR,AIYR,2
AWCR,AIZL,1
AWCR,ASER,1
AWCR,AWCL,5
BAGL,AVER,1
BAGL,RIAR,3
BAGL,RIBR,3
BAGL,RIGR,1
BAGR,AVEL,1
BAGR,RIAL,3
BAGR,RIBL,3
BAGR,RIGL,1
BDUL,AVJR,1
BDUL,PVCL,1
BDUL,RMGL,1
BDUL,SIBVR,2
BDUR,ALMR,1
BDUR,PVCR,1
CEPDL,ADAL,1
CEPDL,AVER,3
CEPDL,IL1DL,1
CEPDL,OLLL,3
CEPDL,OLQDL,2
CEPDL,PVR,1
CEPDL,RICL,3
CEPDL,RICR,2
CEPDL,URADL,1
CEPDL,URBL,1
CEPDL,URYDL,1
CEPDR,ADAR,1
CEPDR,AVEL,3
CEPDR,OLLR,2
CEPDR,OLQDR,1
CEPDR,PVR,1
CEPDR,RICL,2
CEPDR,RICR,3
CEPDR,RMDVR,2
CEPDR,URADR,1
CEPDR,URBR,1
CEPDR,URYDR,1
CEPVL,AVER,2
CEPVL,OLLL,3
CEPVL,OLQVL,1
CEPVL,RICL,3
CEPVL,RICR,2
CEPVL,RMDDL,1
CEPVL,URYVL,1
CEPVR,AVEL,4
CEPVR,OLLR,5
CEPVR,OLQVR,1
CEPVR,RICL,2
CEPVR,RICR,2
CEPVR,RMDDR,1
CEPVR,SMDVL,4
DVA,AIZL,2
DVA,AIZR,2
DVA,AUAL,1
DVA,AUAR,2
DVA,AVEL,2
DVA,AVER,4
DVA,RICL,1
DVA,RIR,3
DVA,SIADL,1
DVA,SIADR,1
DVC,AIBR,3
DVC,AVAL,1
DVC,AVAR,2
DVC,BAGL,2
DVC,RIBL,2
DVC,RIBR,3
DVC,RIGL,3
DVC,RIGR,1
DVC,URXR,1
FLPL,ADEL,1
FLPL,ADER,1
FLPL,AVAL,3
FLPL,AVBL,1
FLPL,AVDL,1
FLPL,FLPR,1
FLPL,PVCL,1
FLPR,ADEL,1
FLPR,AVAL,2
FLPR,AVAR,1
IL1DL,BWM-DL01,2
IL1DL,BWM-DL02,2
IL1DL,RIPL,5
IL1DL,RMDVL,5
IL1DL,RMEL,2
IL1DR,BWM-DR01,1
IL1DR,BWM-DR02,3
IL1DR,GLRDR,1
IL1DR,RIPR,3
IL1DR,RMDVR,3
IL1DR,RMER,2
IL1L,BWM-DL02,5
IL1L,BWM-VL02,4
IL1L,RMDDL,3
IL1L,RMDL,1
IL1L,RMDVL,2
IL1L,RMDVR,2
IL1L,RMER,3
IL1R,BWM-DR02,2
IL1R,BWM-VR02,3
IL1R,RMDDR,1
IL1R,RMDR,1
IL1R,RMDVL,1
IL1R,RMDVR,1
IL1R,URAVR,1
IL1VL,BWM-VL01,2
IL1VL,BWM-VL02,3
IL1VL,RIPL,4
IL1VL,RMDDL,5
IL1VL,RMEL,3
IL1VR,BWM-VR01,1
IL1VR,BWM-VR02,2
IL1VR,RIPR,3
IL1VR,RMDDR,3
IL1VR,RMER,2
IL2DL,RIPL,4
IL2DL,RIPR,1
IL2DL,RMED,2
IL2DL,RMEL,2
IL2DL,RMER,2
IL2DL,RMEV,1
IL2DL,URADL,2
IL2DR,GLRR,1
IL2DR,RIH,1
IL2DR,RIPR,4
IL2DR,RMED,1
IL2DR,RMER,2
IL2DR,URADR,1
IL2L,CEPDL,1
IL2L,OLQDL,2
IL2L,OLQVL,2
IL2L,RIH,4
IL2R,OLQDR,4
IL2R,OLQVR,2
IL2R,RIH,4
IL2VL,RIPL,4
IL2VL,RMEL,3
IL2VL,RMER,2
IL2VL,RMEV,3
IL2VL,URAVL,3
IL2VR,GLRVR,1
IL2VR,RIPR,4
IL2VR,RMEL,3
IL2VR,RMER,1
IL2VR,RMEV,1
IL2VR,URAVR,2
OLLL,AVER,11
OLLL,CEPDL,2
OLLL,CEPVL,4
OLLL,RIBL,5
OLLL,RMDVL,1
OLLL,SMDDR,3
OLLL,SMDVR,3
OLLR,AVEL,9
OLLR,CEPDR,1
OLLR,RIBR,3
OLLR,RMDVR,1
OLLR,SMDDL,3
OLLR,SMDVL,4
OLLR,SMDVR,1
OLQDL,IL2L,2
OLQDL,RICR,1
OLQDL,RMDDL,1
OLQDL,RMDDR,2
OLQDL,RMDVL,1
OLQDL,SIBVL,2
OLQDL,URYDL,1
OLQDR,IL2R,1
OLQDR,RICL,1
OLQDR,RICR,1
OLQDR,RMDDL,1
OLQDR,SIBVR,1
OLQVL,IL2L,2
OLQVL,RICL,1
OLQVL,RIH,1
OLQVL,RMDVR,1
OLQVL,SIBDL,1
OLQVR,IL2R,1
OLQVR,RICR,1
OLQVR,RMDDR,1
OLQVR,RMDVL,2
OLQVR,SIBDR,1
PVCL,AVAL,1
PVCL,AVBL,1
PVCL,AVBR,2
PVCL,AVDR,1
PVCL,AVER,1
PVCL,AVHR,1
PVCL,RID,1
PVCL,SIAVL,1
PVCR,AVBL,1
PVCR,AVEL,1
PVCR,SIAVR,1
PVPL,AIBR,2
PVPL,AVAR,1
PVPL,AVBL,1
PVPL,AVHR,1
PVPL,RID,1
PVPL,RIGL,1
PVPL,RIR,1
PVPL,URXL,1
PVPL,URYVL,1
PVPR,AVAR,2
PVPR,AVBL,2
PVPR,AVBR,1
PVPR,AVDL,1
PVPR,AVDR,1
PVPR,DVA,1
PVPR,RIGR,1
PVPR,RIR,1
PVPR,URXR,1
PVQL,AIAL,5
PVQL,AIBL,1
PVQL,ASHL,1
PVQL,ASJL,1
PVQL,ASKL,5
PVQR,AIAL,1
PVQR,AIAR,5
PVQR,AIBR,1
PVQR,AIMR,1
PVQR,ASKR,2
PVQR,CEPshVR,1
PVR,AVBL,2
PVR,AVBR,1
PVR,AVDL,1
PVR,AVJR,1
PVR,CEPVL,1
PVR,IL1VL,1
PVR,RIPR,1
PVR,URYVL,1
PVT,AVEL,1
PVT,AVKL,2
PVT,AVKR,3
PVT,CEPshDL,1
PVT,CEPshVL,2
PVT,DVC,1
PVT,OLQVL,1
PVT,RIGL,2
PVT,RIGR,2
PVT,RMEV,1
PVT,SAADL,1
RIAL,CEPDL,1
RIAL,RIAR,5
RIAL,RIVR,1
RIAL,RMDDL,9
RIAL,RMDDR,4
RIAL,RMDL,4
RIAL,RMDR,3
RIAL,RMDVL,8
RIAL,RMDVR,9
RIAL,SIADL,2
RIAL,SIAVL,1
RIAL,SIAVR,3
RIAL,SMDDL,3
RIAL,SMDDR,5
RIAL,SMDVL,4
RIAL,SMDVR,5
RIAR,CEPDR,1
RIAR,CEPVL,1
RIAR,GLRVL,1
RIAR,RIAL,7
RIAR,RMDDL,5
RIAR,RMDDR,7
RIAR,RMDL,7
RIAR,RMDR,4
RIAR,RMDVL,7
RIAR,RMDVR,9
RIAR,SIADL,1
RIAR,SIADR,2
RIAR,SIAVL,4
RIAR,SMBDR,1
RIAR,SMDDL,3
RIAR,SMDDR,3
RIAR,SMDVL,4
RIAR,SMDVR,4
RIBL,AIBR,1
RIBL,AUAL,1
RIBL,AVAL,3
RIBL,AVDR,1
RIBL,AVEL,2
RIBL,AVER,3
RIBL,BAGR,2
RIBL,RIAL,1
RIBL,RIML,1
RIBL,RIS,1
RIBL,SMDVR,1
RIBR,AVAR,2
RIBR,AVBL,1
RIBR,AVDL,1
RIBR,AVEL,2
RIBR,AVER,2
RIBR,BAGL,1
RIBR,DVA,1
RIBR,RIS,1
RIBR,SMDVL,1
RICL,ADAR,1
RICL,AVAL,2
RICL,AVAR,3
RICL,SMDDL,2
RICL,SMDDR,2
RICL,SMDVL,1
RICL,SMDVR,1
RICR,ADAR,1
RICR,AVAL,3
RICR,AVAR,3
RICR,RICL,2
RICR,SIBVL,1
RICR,SMDDL,1
RICR,SMDDR,1
RICR,SMDVL,1
RICR,SMDVR,1
RIFL,ALML,1
RIFL,ASHL,3
RIFL,AVBL,6
RIFL,AVBR,1
RIFL,AVJL,1
RIFL,AVJR,4
RIFL,RIML,2
RIFR,ASHR,1
RIFR,AVBR,3
RIFR,AVJL,2
RIFR,AVJR,2
RIFR,PVPR,1
RIFR,RIMR,1
RIGL,AVER,1
RIGL,AVKR,1
RIGL,BAGR,2
RIGL,DVC,1
RIGL,IL1DL,1
RIGL,OLQDL,1
RIGL,OLQVL,1
RIGL,RIAL,1
RIGL,RIBL,2
RIGL,RIR,1
RIGL,RMEL,1
RIGL,RMGL,1
RIGL,URYDL,2
RIGL,URYVL,1
RIGR,AIBL,3
RIGR,AIZR,1
RIGR,AVER,1
RIGR,AVKL,2
RIGR,AVKR,1
RIGR,BAGL,1
RIGR,CEPshVR,1
RIGR,DVC,1
RIGR,OLQVR,1
RIGR,PVT,1
RIGR,RIAR,1
RIGR,RIBR,2
RIGR,RIR,2
RIGR,RMGR,1
RIGR,URXR,1
RIGR,URYVR,2
RIH,AIZL,3
RIH,AIZR,1
RIH,CEPDL,1
RIH,CEPshVL,2
RIH,CEPshVR,1
RIH,CEPVL,1
RIH,GLRR,1
RIH,GLRVL,1
RIH,GLRVR,1
RIH,IL2VL,2
RIH,IL2VR,1
RIH,OLQDL,1
RIH,OLQDR,1
RIH,OLQVL,2
RIH,OLQVR,2
RIH,RIAL,4
RIH,RIAR,2
RIH,RIBL,1
RIH,RIBR,1
RIH,RIPL,2
RIH,RIPR,4
RIH,RIR,1
RIH,RIS,1
RIH,RMER,1
RIH,URYVR,1
RIML,AIBR,1
RIML,AVAR,1
RIML,AVBL,1
RIML,AVBR,3
RIML,AVDL,1
RIML,BWM-VR04,1
RIML,PVCL,1
RIML,RIBL,1
RIML,RIS,1
RIML,RMDL,1
RIML,RMDR,2
RIML,SAAVL,1
RIML,SAAVR,2
RIML,SIADL,1
RIML,SIADR,1
RIML,SIBVR,1
RIML,SMDDL,3
RIML,SMDDR,1
RIML,SMDVL,2
RIML,SMDVR,2
RIMR,AIBL,4
RIMR,AVBL,1
RIMR,BWM-VL04,1
RIMR,RIBL,1
RIMR,RIBR,2
RIMR,RMDL,3
RIMR,RMDR,1
RIMR,SAADR,1
RIMR,SAAVL,1
RIMR,SAAVR,1
RIMR,SMDDL,1
RIMR,SMDDR,4
RIMR,SMDVL,2
RIMR,SMDVR,5
RIR,AIZL,2
RIR,AIZR,3
RIR,AUAL,1
RIR,AVEL,1
RIR,AVER,1
RIR,BAGL,1
RIR,BAGR,1
RIR,CEPshVR,1
RIR,DVA,2
RIR,RIAL,3
RIR,RIAR,2
RIR,RIH,1
RIR,URXL,4
RIR,URXR,1
RIS,AVEL,2
RIS,AVER,3
RIS,AVKR,1
RIS,CEPDL,1
RIS,CEPDR,1
RIS,CEPVL,1
RIS,CEPVR,1
RIS,RIBL,2
RIS,RIBR,1
RIS,RIML,1
RIS,RIMR,1
RIS,RMDL,1
RIS,RMGR,1
RIS,SMDDR,1
RIVL,AVAL,1
RIVL,RIAR,3
RIVL,RIH,1
RIVL,RMDDR,1
RIVL,SAADR,2
RIVL,SMDDR,1
RIVR,GLRVL,1
RIVR,RIAL,2
RIVR,RMDDL,1
RIVR,SAADL,1
RIVR,SMDVL,1
RIVR,SMDVR,1
RMDDL,BWM-DR01,3
RMDDL,BWM-DR02,3
RMDDL,BWM-DR03,3
RMDDL,BWM-DR04,2
RMDDL,RMDVR,6
RMDDR,BWM-DL01,2
RMDDR,BWM-DL02,3
RMDDR,BWM-DL03,2
RMDDR,BWM-DL04,1
RMDDR,RMDVL,5
RMDL,BWM-DR02,2
RMDL,BWM-DR04,1
RMDL,BWM-VR02,1
RMDL,IL1R,2
RMDL,IL2R,1
RMDL,OLLR,1
RMDL,RIAL,2
RMDL,RIAR,2
RMDL,RMDDL,2
RMDL,RMDDR,1
RMDL,RMDR,4
RMDL,RMDVR,1
RMDL,RMGR,1
RMDR,BWM-DL02,1
RMDR,BWM-DL04,2
RMDR,BWM-DL06,1
RMDR,BWM-VL02,1
RMDR,BWM-VL04,1
RMDR,IL1L,3
RMDR,IL2L,1
RMDR,RIAL,3
RMDR,RIAR,2
RMDR,RMDDL,1
RMDR,RMDL,3
RMDR,RMDVL,1
RMDR,RMGL,1
RMDVL,BWM-VR01,2
RMDVL,BWM-VR02,3
RMDVL,BWM-VR03,2
RMDVL,BWM-VR04,2
RMDVL,RMDDR,5
RMDVR,BWM-VL01,2
RMDVR,BWM-VL02,5
RMDVR,BWM-VL03,1
RMDVR,BWM-VL04,3
RMDVR,RMDDL,6
RMED,BWM-VL01,6
RMED,BWM-VL03,1
RMED,BWM-VR01,4
RMED,BWM-VR03,1
RMED,RMDVL,4
RMED,RMDVR,4
RMED,RMEV,2
RMED,SMDDL,1
RMED,SMDDR,1
RMEL,BWM-DR02,2
RMEL,BWM-VR02,4
RMER,BWM-DL02,2
RMER,BWM-VL02,5
RMER,GLRL,1
RMER,URAVL,1
RMEV,BWM-DL01,4
RMEV,BWM-DL03,1
RMEV,BWM-DR01,3
RMEV,BWM-DR03,2
RMEV,RMDDL,1
RMEV,RMDDR,3
RMEV,SMDVL,1
RMEV,SMDVR,1
RMGL,RMDDL,1
RMGL,RMDL,2
RMGL,RMDR,4
RMGL,RMDVL,1
RMGL,SIBVL,1
RMGR,RMDL,4
RMGR,RMDR,2
RMGR,RMDVR,2
SAADL,AVAL,2
SAADL,RIML,2
SAADL,RIMR,2
SAADL,SMDVR,1
SAADR,AVAR,1
SAADR,RIML,1
SAADR,RIMR,2
SAADR,SMDVL,1
SAAVL,AVAL,4
SAAVL,RIML,2
SAAVL,RIMR,4
SAAVL,SMDDR,2
SAAVR,AVAR,5
SAAVR,RIML,2
SAAVR,RIMR,3
SAAVR,SMDDL,2
SMBDL,BWM-DL01,1
SMBDL,BWM-DL05,1
SMBDL,BWM-DR01,2
SMBDL,BWM-DR02,1
SMBDL,BWM-DR03,1
SMBDL,BWM-DR04,1
SMBDL,BWM-DR05,1
SMBDL,BWM-DR08,1
SMBDL,GLRDL,1
SMBDL,RMED,2
SMBDL,SAAVR,2
SMBDL,SMBDR,1
SMBDR,BWM-DL01,3
SMBDR,BWM-DL02,1
SMBDR,BWM-DL03,2
SMBDR,BWM-DL04,2
SMBDR,BWM-DL05,1
SMBDR,GLRL,1
SMBDR,RMED,3
SMBDR,SAAVL,2
SMBDR,SIBVL,1
SMBDR,SMDDR,1
SMBVL,BWM-VL01,1
SMBVL,BWM-VL02,1
SMBVL,BWM-VL03,2
SMBVL,BWM-VL04,1
SMBVL,GLRL,1
SMBVL,RMDVR,2
SMBVL,RMEV,2
SMBVL,SAADL,3
SMBVL,SMDVR,1
SMBVR,BWM-VR01,2
SMBVR,BWM-VR02,1
SMBVR,BWM-VR03,2
SMBVR,BWM-VR04,1
SMBVR,RMDVL,2
SMBVR,RMEV,2
SMBVR,SAADR,3
SMDDL,BWM-DL03,1
SMDDL,BWM-DR01,1
SMDDL,BWM-DR03,1
SMDDL,RIAL,2
SMDDL,RIAR,3
SMDDL,SMDVL,1
SMDDL,SMDVR,3
SMDDR,BWM-DL01,1
SMDDR,BWM-DL03,1
SMDDR,RIAL,2
SMDDR,RIAR,2
SMDDR,SMDVL,3
SMDVL,BWM-VR01,1
SMDVL,BWM-VR03,1
SMDVL,CEPVR,1
SMDVL,RIAL,2
SMDVL,RIAR,3
SMDVL,SMDDR,2
SMDVR,BWM-VL01,1
SMDVR,BWM-VL03,1
SMDVR,BWM-VR01,2
SMDVR,BWM-VR03,1
SMDVR,RIAL,5
SMDVR,RIAR,3
SMDVR,SMDDL,3
SMDVR,SMDDR,1
URADL,BWM-DL01,2
URADL,BWM-DL02,3
URADL,IL1DL,1
URADL,RIPL,3
URADL,RMEL,2
URADR,BWM-DR01,2
URADR,RIPR,2
URADR,RMEL,1
URADR,RMER,2
URADR,RMEV,1
URAVL,BWM-VL01,2
URAVL,BWM-VL02,2
URAVL,IL2VL,1
URAVL,RIPL,3
URAVL,RMED,1
URAVL,RMEL,2
URAVL,RMEV,1
URAVR,BWM-VR01,2
URAVR,BWM-VR02,2
URAVR,RIPR,2
URAVR,RMED,1
URAVR,RMER,3
URAVR,RMEV,1
URBL,BWM-DL02,1
URBL,CEPDL,1
URBL,CEPshVL,1
URBL,IL1L,3
URBL,IL2L,1
URBL,SIAVL,1
URBL,URXL,2
URBR,BWM-DR06,1
URBR,CEPDR,1
URBR,IL1R,2
URBR,IL2R,1
URBR,RICR,1
URBR,URXR,3
URXL,AIBR,1
URXL,AUAL,2
URXL,AVEL,1
URXL,IL1L,1
URXL,OLQVL,1
URXL,PVPL,2
URXL,RIAL,2
URXL,RICL,1
URXL,RICR,1
URXL,RIGL,2
URXL,RMGL,1
URXL,URAVL,1
URXR,ADAR,1
URXR,AUAR,2
URXR,RIAR,3
URXR,RICL,1
URXR,RICR,1
URXR,RIGR,2
URYDL,AVER,3
URYDL,IL1DL,1
URYDL,RIBL,2
URYDL,RMDDR,1
URYDL,RMDVL,1
URYDL,SMDDR,4
URYDR,AVEL,1
URYDR,RIBR,2
URYDR,RMDDL,2
URYDR,RMDVR,2
URYDR,SMDDL,3
URYVL,AVER,5
URYVL,CEPshVL,1
URYVL,RIBL,2
URYVL,RMDDL,3
URYVL,RMDVR,1
URYVL,SMDVR,3
URYVR,AVEL,3
URYVR,RIBR,2
URYVR,RMDDR,2
URYVR,RMDVL,1
URYVR,SMDVL,4
